0 132 6161 11 24	0 0 2 5975 88 0 44 0 4
1 125 6377 11 25	0 0 4 6025 90 0 35 0 4
1 126 6421 11 25	0 0 3 6241 90 0 37 0 4
0 133 6216 11 24	0 0 3 6289 90 0 34 0 4
0 134 6261 11 25	0 0 3 6074 89 0 44 0 4
1 127 6475 10 24	0 0 3 6125 89 0 38 0 4
1 128 6515 10 24	0 0 2 6342 87 0 37 0 4
0 135 6314 11 25	0 0 4 6385 88 0 31 0 4
1 129 6578 10 24	0 0 3 6173 89 0 43 0 4
0 136 6365 11 25	0 0 3 6438 91 0 38 0 4
1 130 6624 10 24	0 0 3 6223 91 0 41 0 4
0 137 6420 11 25	0 0 3 6487 93 0 34 0 4
0 138 6465 11 25	0 0 4 6273 93 0 44 0 4
1 131 6679 10 24	0 0 2 6330 89 0 38 0 4
0 139 6512 11 25	0 0 3 6544 89 0 37 0 4
1 132 6725 10 24	0 0 4 6375 91 0 35 0 4
0 140 6564 11 25	0 0 2 6592 88 0 36 0 4
1 133 6775 10 24	0 0 2 6430 89 0 36 0 4
1 134 6828 10 24	0 0 3 6640 88 0 37 0 4
0 141 6611 11 25	0 0 3 6692 89 0 37 0 4
0 142 6662 11 25	0 0 3 6476 89 0 37 0 4
1 135 6891 10 24	0 0 2 6528 88 0 37 0 4
1 136 6929 10 24	0 0 4 6738 88 0 38 0 21
0 143 6719 11 25	0 0 3 6790 88 0 39 0 7
1 137 6976 10 24	0 0 3 6579 89 0 36 0 10
0 144 6765 11 25	0 0 4 6835 92 0 37 0 6
0 145 6815 11 25	0 0 3 6626 93 0 35 0 6
1 138 7029 10 24	0 0 3 6680 88 0 37 0 4
0 146 6866 11 25	0 0 3 6889 88 0 40 0 7
1 139 7080 11 24	0 0 3 6729 89 0 39 0 4
1 140 7122 11 24	0 0 4 6939 88 0 39 0 7
0 147 6912 11 25	0 0 4 6985 88 0 35 0 8
1 141 7170 11 24	0 0 2 6777 92 0 34 0 4
0 148 6964 11 25	0 0 5 7035 89 0 33 0 6
1 142 7214 11 24	0 0 2 6830 94 0 32 0 4
0 149 7018 11 25	0 0 5 7083 90 0 28 0 7
1 143 7268 11 24	0 0 3 6887 89 0 33 0 4
0 150 7063 11 25	0 0 3 7137 87 0 31 0 7
1 144 7312 11 24	0 0 2 6934 88 0 33 0 4
0 151 7116 11 25	0 0 3 7183 87 0 30 0 7
1 145 7360 11 24	0 0 3 6984 91 0 31 0 4
0 152 7162 11 25	0 0 2 7231 87 0 30 0 7
1 146 7406 11 24	0 0 4 7032 90 0 29 0 4
0 153 7215 11 25	0 0 3 7280 90 0 26 0 4
1 147 7454 11 24	0 0 2 7086 93 0 28 0 4
0 154 7264 11 25	0 0 3 7328 88 0 28 0 4
1 148 7511 11 24	0 0 3 7138 88 0 28 0 4
0 155 7310 11 25	0 0 4 7379 90 0 32 0 4
1 149 7557 11 24	0 0 5 7186 82 0 31 0 4
0 156 7356 11 25	0 0 3 7427 89 0 32 0 4
1 150 7612 11 24	0 0 4 7227 88 0 31 0 4
0 157 7407 11 25	0 0 3 7479 90 0 33 0 4
1 151 7668 11 25	0 0 3 7276 90 0 31 0 4
0 158 7454 11 25	0 0 3 7527 94 0 38 0 4
0 159 7500 11 25	0 0 5 7324 82 0 37 0 4
1 152 7718 11 25	0 0 5 7368 86 0 35 0 4
0 160 7558 11 25	0 0 4 7581 90 0 37 0 4
1 153 7759 11 25	0 0 3 7419 93 0 36 0 4
0 161 7608 11 25	0 0 5 7619 91 0 38 0 4
1 154 7821 11 25	0 0 3 7470 91 0 37 0 4
0 162 7660 11 25	0 0 3 7683 92 0 37 0 4
1 155 7874 11 25	0 0 3 7524 89 0 38 0 4
0 163 7702 11 25	0 0 3 7739 89 0 36 0 4
1 156 7901 11 25	0 0 4 7570 87 0 35 0 3
1 157 7968 11 25	0 0 3 7766 88 0 37 0 4
0 164 7758 11 25	0 0 5 7832 89 0 36 0 4
1 158 8020 11 25	0 0 24 7600 90 0 38 0 4
0 165 7805 11 25	0 0 4 7885 90 0 34 0 4
0 166 7852 11 25	0 0 2 7670 92 0 35 0 3
1 159 8066 11 25	0 0 3 7721 87 0 36 0 4
0 167 7895 11 25	0 0 4 7933 89 0 35 0 4
1 160 8119 11 25	0 0 3 7771 84 0 32 0 4
0 168 7940 11 25	0 0 3 7985 93 0 32 0 4
1 161 8167 11 25	0 0 4 7812 87 0 31 0 4
0 169 7991 11 25	0 0 3 8035 90 0 32 0 4
1 162 8226 11 25	0 0 3 7863 91 0 29 0 4
0 170 8029 11 24	0 0 3 8090 91 0 36 0 4
1 163 8269 10 24	0 0 5 7909 87 0 22 0 4
0 171 8081 11 24	0 0 3 8138 95 0 27 0 3
1 164 8322 10 24	0 0 3 7961 83 0 28 0 3
0 172 8122 11 24	0 0 4 8191 97 0 23 0 4
1 165 8380 10 24	0 0 2 8002 86 0 26 0 4
0 173 8172 11 24	0 0 3 8254 91 0 27 0 3
1 166 8426 10 24	0 0 3 8052 84 0 28 0 3
0 174 8212 11 24	0 0 3 8302 89 0 27 0 3
1 167 8478 10 24	0 0 3 8094 83 0 27 0 3
0 175 8259 11 24	0 0 3 8352 93 0 25 0 4
1 168 8537 10 24	0 0 2 8141 83 0 27 0 3
0 176 8295 11 24	0 0 5 8404 93 0 29 0 4
1 169 8584 10 24	0 0 4 8179 77 0 30 0 3
0 177 8350 11 24	0 0 3 8458 87 0 29 0 4
1 170 8631 10 24	0 0 2 8222 90 0 29 0 4
0 178 8393 11 24	0 0 3 8509 85 0 28 0 3
1 171 8690 10 24	0 0 3 8269 83 0 31 0 5
0 179 8441 11 24	0 0 3 8552 91 0 36 0 6
1 172 8740 10 24	0 0 3 8315 79 0 34 0 8
0 180 8485 11 24	0 0 3 8606 87 0 35 0 6
1 173 8776 10 24	0 0 3 8351 88 0 34 0 8
0 181 8532 11 24	0 0 2 8652 85 0 32 0 3
1 174 8828 10 24	0 0 3 8400 87 0 34 0 5
0 182 8578 11 25	0 0 3 8696 86 0 37 0 4
0 183 8622 11 25	0 0 2 8451 83 0 36 0 4
1 175 8878 11 24	0 0 3 8491 84 0 37 0 4
0 184 8672 11 25	0 0 4 8745 87 0 36 0 4
1 176 8924 11 24	0 0 3 8538 91 0 34 0 4
0 186 8774 11 25	0 0 3 8843 87 0 36 0 4
1 178 9025 11 24	0 0 3 8638 90 0 37 0 4
1 179 9062 11 24	0 0 3 8890 89 0 37 0 4
0 187 8823 11 25	0 0 4 8937 82 0 33 0 4
1 180 9115 11 24	0 0 3 8684 96 0 34 0 4
0 188 8874 11 25	0 0 3 8986 88 0 33 0 4
0 189 8915 11 25	0 0 3 8745 89 0 32 0 3
1 181 9168 11 24	0 0 3 8792 79 0 36 0 3
0 190 8965 11 25	0 0 4 9030 92 0 36 0 4
1 182 9218 11 24	0 0 3 8834 88 0 35 0 3
1 183 9261 11 24	0 0 3 9086 87 0 36 0 4
0 191 9011 11 25	0 0 4 9128 86 0 36 0 4
0 192 9058 11 25	0 0 4 8878 86 0 37 0 3
1 184 9312 11 24	0 0 3 8926 88 0 35 0 3
0 193 9108 11 25	0 0 3 9179 89 0 36 0 4
1 185 9361 11 24	0 0 3 8978 86 0 36 0 3
0 194 9156 11 24	0 0 5 9229 88 0 33 0 4
1 186 9412 11 24	0 0 4 9020 91 0 35 0 4
1 187 9465 11 25	0 0 3 9277 87 0 37 0 6
0 195 9213 11 24	0 0 2 9327 90 0 41 0 4
1 188 9511 11 25	0 0 4 9074 89 0 41 0 4
0 196 9259 11 24	0 0 3 9374 93 0 34 0 3
0 197 9305 11 24	0 0 5 9120 92 0 37 0 3
1 189 9562 11 25	0 0 3 9177 85 0 34 0 3
0 198 9353 11 24	0 0 3 9431 87 0 36 0 3
1 190 9605 11 25	0 0 3 9220 89 0 35 0 3
1 191 9658 11 25	0 0 4 9473 87 0 35 0 3
0 199 9405 11 24	0 0 3 9526 87 0 34 0 3
1 192 9682 11 25	0 0 3 9273 89 0 31 0 4
0 200 9458 11 24	0 0 4 9569 79 0 24 0 3
1 193 9736 11 25	0 0 3 9320 102 0 26 0 4
0 201 9504 11 24	0 0 3 9612 89 0 27 0 4
1 194 9786 11 25	0 0 3 9386 83 0 27 0 4
0 202 9544 11 24	0 0 3 9659 88 0 30 0 3
1 195 9834 11 25	0 0 3 9425 82 0 29 0 4
0 203 9596 11 24	0 0 3 9707 88 0 29 0 4
0 204 9636 11 24	0 0 4 9471 80 0 36 0 4
1 196 9897 11 25	0 0 3 9508 85 0 35 0 4
0 205 9691 11 24	0 0 3 9759 94 0 34 0 5
1 197 9943 11 25	0 0 2 9558 88 0 37 0 4
1 198 9990 11 25	0 0 3 9810 88 0 36 0 3
0 206 9736 11 25	0 0 4 9859 86 0 35 0 3
0 207 9802 11 25	0 0 3 9603 87 0 38 0 4
1 199 10053 11 24	0 0 3 9653 99 0 41 0 4
1 200 10104 11 24	0 0 3 9904 108 0 32 0 4
0 208 9851 11 25	0 0 3 9974 84 0 37 0 4
1 201 10156 11 24	0 0 4 9708 93 0 39 0 5
0 209 9904 11 25	0 0 4 10021 88 0 38 0 4
0 210 9949 11 25	0 0 3 9766 89 0 39 0 5
1 202 10206 11 24	0 0 5 9811 89 0 38 0 4
0 211 10005 11 25	0 0 2 10069 89 0 36 0 8
1 203 10258 11 24	0 0 2 9866 91 0 38 0 4
0 212 10053 11 25	0 0 2 10120 90 0 35 0 8
1 204 10306 11 24	0 0 3 9915 92 0 37 0 4
1 205 10359 11 24	0 0 4 10167 92 0 37 0 4
0 213 10108 11 25	0 0 5 10222 89 0 38 0 4
0 214 10156 11 25	0 0 3 9970 88 0 40 0 5
1 206 10410 11 24	0 0 5 10014 92 0 40 0 4
0 215 10194 11 25	0 0 4 10270 91 0 38 0 6
1 207 10459 11 24	0 0 3 10071 86 0 28 0 4
0 216 10240 11 25	0 0 2 10323 96 0 32 0 4
1 208 10513 11 24	0 0 6 10111 89 0 28 0 4
0 217 10296 11 25	0 0 2 10383 89 0 33 0 4
1 209 10561 11 24	0 0 4 10162 89 0 31 0 9
0 218 10339 11 24	0 0 2 10429 89 0 34 0 4
1 210 10627 10 25	0 0 3 10214 89 0 25 0 6
0 219 10389 11 24	0 0 2 10481 107 0 31 0 4
1 211 10678 10 25	0 0 3 10262 92 0 26 0 5
0 220 10439 11 24	0 0 2 10545 98 0 27 0 4
1 212 10742 10 25	0 0 3 10317 87 0 25 0 4
0 221 10488 11 24	0 0 2 10607 97 0 28 0 4
1 213 10786 10 25	0 0 3 10363 88 0 29 0 4
0 222 10534 11 24	0 0 3 10658 90 0 28 0 4
1 214 10841 10 25	0 0 3 10411 87 0 28 0 4
0 223 10586 11 24	0 0 2 10715 92 0 27 0 4
1 215 10895 10 25	0 0 3 10462 88 0 26 0 4
0 224 10631 11 24	0 0 3 10764 95 0 25 0 6
1 216 10956 10 25	0 0 3 10506 86 0 29 0 4
0 225 10676 11 24	0 0 3 10820 91 0 36 0 4
1 217 11013 10 25	0 0 2 10555 80 0 33 0 4
0 226 10723 11 24	0 0 2 10873 95 0 34 0 7
1 218 11056 10 25	0 0 4 10591 88 0 34 0 4
0 227 10779 11 24	0 0 3 10927 89 0 29 0 5
1 219 11120 10 25	0 0 2 10646 91 0 33 0 4
0 228 10825 11 24	0 0 2 10980 92 0 40 0 4
0 229 10879 11 24	0 0 3 10692 84 0 40 0 4
1 220 11171 10 25	0 0 3 10737 93 0 40 0 4
0 230 10939 11 24	0 0 4 11027 95 0 38 0 7
1 221 11230 10 24	0 0 2 10795 91 0 45 0 4
0 231 10988 11 24	0 0 2 11085 92 0 44 0 4
1 222 11281 10 24	0 0 2 10845 97 0 38 0 4
0 232 11035 11 24	0 0 2 11140 96 0 36 0 4
1 223 11333 10 24	0 0 4 10895 92 0 38 0 4
1 224 11381 10 24	0 0 2 11194 90 0 38 0 6
0 233 11089 11 24	0 0 2 11244 90 0 39 0 4
0 234 11141 11 24	0 0 3 10951 91 0 38 0 4
1 225 11432 10 24	0 0 2 11007 88 0 37 0 4
1 226 11484 10 24	0 0 2 11296 88 0 40 0 4
0 235 11189 11 24	0 0 2 11347 88 0 40 0 4
1 227 11523 10 24	0 0 4 11050 89 0 39 0 4
0 236 11242 11 24	0 0 3 11392 87 0 35 0 4
1 228 11567 10 24	0 0 2 11105 96 0 32 0 4
0 237 11289 11 24	0 0 2 11443 86 0 29 0 4
1 229 11613 10 24	0 0 4 11156 89 0 33 0 4
0 238 11341 11 24	0 0 3 11486 89 0 29 0 5
1 230 11670 10 24	0 0 3 11211 88 0 32 0 4
0 239 11385 11 24	0 0 2 11539 88 0 34 0 4
1 231 11707 10 24	0 0 3 11256 85 0 34 0 4
0 240 11436 11 24	0 0 2 11584 86 0 28 0 4
1 232 11765 10 24	0 0 3 11305 89 0 33 0 4
0 241 11482 11 24	0 0 3 11633 90 0 33 0 4
1 233 11830 11 25	0 0 3 11351 87 0 34 0 4
